timestamp,0,1,2,3,4,5,6,7,8,is_anomaly,anomaly
1713,37,0,104,0,24,-2,66,80,14,0,False
1714,37,0,79,0,26,2,42,53,12,0,False
1715,37,0,81,7,24,0,44,57,14,0,False
1716,41,0,81,-4,42,9,40,39,0,0,False
1717,37,0,80,0,34,-22,43,46,2,0,False
1718,43,0,106,0,42,-7,62,64,2,0,False
1719,41,0,81,1,42,0,40,40,0,0,False
1720,40,-2,83,0,38,0,42,44,2,0,False
1721,37,0,79,-3,24,0,42,55,14,0,False
1722,45,0,88,-57,44,-511,42,44,2,0,True
1723,43,4,108,0,42,0,65,67,2,0,False
1724,43,0,77,3,42,0,34,36,2,0,False
1725,49,0,86,0,50,224,37,37,0,0,True
1726,56,1,86,0,54,-8,31,32,2,0,False
1727,80,0,84,0,-40,21,4,125,122,1,False
1728,37,0,102,0,36,4,65,66,2,0,False
1729,51,0,81,-2,52,1,30,30,0,0,False
1730,43,0,77,-1,42,-2,34,36,2,0,False
1731,43,-1,77,0,44,10,34,33,0,0,False
1732,44,0,86,0,44,23,43,42,0,0,False
1733,81,0,84,4,-14,0,4,100,96,1,False
1734,42,36,77,0,-22,0,36,101,64,1,False
1735,51,1,88,0,50,-7,36,39,2,0,False
1736,37,0,95,0,8,-24,58,87,30,0,False
1737,84,0,88,0,0,8,3,88,84,1,False
1738,56,-2,87,1,56,0,31,30,0,0,False
1739,53,0,81,1,52,-9,28,29,2,0,False
1740,37,0,79,0,36,8,43,43,0,0,False
1741,41,-5,86,0,38,-26,45,47,2,0,False
1742,37,0,76,0,26,-24,39,50,10,0,False
1743,51,0,87,0,50,-20,36,38,2,0,False
1744,53,0,80,0,52,-6,27,28,2,0,False
1745,37,0,104,8,18,0,67,86,20,0,False
1746,37,3,94,0,8,-11,57,86,30,0,False
1747,41,0,82,-6,38,-5,41,43,2,0,False
1748,37,0,76,0,36,5,40,40,0,0,False
1749,37,0,76,0,30,-13,40,45,6,0,False
1750,37,0,106,3,34,2,69,73,4,0,False
1751,45,4,76,0,44,0,31,32,2,0,False
1752,58,2,86,0,56,0,28,29,2,0,False
1753,46,0,76,-4,44,-30,30,32,2,0,False
1754,45,3,83,0,44,0,38,39,2,0,False
1755,49,1,83,0,46,-11,34,37,2,0,False
1756,45,0,88,0,46,31,42,41,0,0,False
1757,45,1,84,0,44,0,39,40,2,0,False
1758,42,-1,86,0,42,0,44,45,0,0,False
1759,52,0,79,0,52,0,28,28,0,0,False
1760,37,5,83,0,36,0,45,46,2,0,False
1761,49,-1,83,0,50,0,33,33,0,0,False
1762,43,0,79,-5,42,0,36,37,2,0,False
1763,37,0,81,0,26,27,44,55,10,0,False
1764,37,0,77,0,16,-6,40,61,22,0,False
1765,38,0,96,0,38,9,58,57,0,0,False
1766,53,3,80,0,54,18,27,26,0,0,False
1767,49,1,86,0,50,27,38,37,0,0,False
1768,40,0,79,1,38,0,39,40,2,0,False
1769,39,1,76,-1,38,0,37,37,0,0,False
1770,49,-6,83,0,50,0,34,34,0,0,False
1771,49,0,85,0,46,-20,36,39,2,0,False
1772,37,0,104,0,34,1,67,71,4,0,False
1773,37,-2,97,0,34,-1,61,64,2,0,False
1774,41,0,81,8,38,-27,39,42,2,0,False
1775,85,0,88,-6,0,0,3,88,84,1,False
1776,44,1,86,0,44,16,42,42,0,0,False
1777,51,0,86,0,52,10,35,34,0,0,False
1778,38,1,80,0,38,3,42,41,0,0,False
1779,55,0,80,0,56,30,25,23,0,0,False
1780,37,0,79,0,18,26,42,61,18,0,False
1781,37,-1,97,-3,20,-7,60,77,16,0,False
1782,45,0,88,1,44,1,43,44,2,0,False
1783,42,4,83,0,42,0,40,41,2,0,False
1784,37,0,77,0,26,-17,40,51,10,0,False
1785,51,0,88,0,52,23,37,37,0,0,False
1786,43,0,81,0,42,-22,38,40,2,0,False
1787,46,0,76,1,46,2,30,30,0,0,False
1788,38,1,76,0,36,-14,38,40,2,0,False
1789,46,4,79,0,44,-11,33,35,2,0,False
1790,41,0,87,-4,38,-5,46,48,2,0,False
1791,56,1,80,0,56,9,24,23,0,0,False
1792,41,-1,84,0,42,17,43,43,0,0,False
1793,42,0,81,0,42,0,38,39,2,0,False
1794,45,0,90,0,44,-3,45,46,2,0,False
1795,41,-3,82,0,38,-25,41,43,2,0,False
1796,42,4,78,0,42,0,36,37,0,0,False
1797,41,-2,75,0,42,13,34,34,0,0,False
1798,46,1,77,0,46,12,32,31,0,0,False
1799,46,0,86,0,46,10,40,39,0,0,False
1800,75,0,79,0,-42,0,4,123,120,1,False
1801,79,0,83,0,-30,4,4,114,110,1,False
1802,44,0,88,0,44,6,44,44,0,0,False
1803,55,-5,83,0,54,-8,27,28,2,0,False
1804,53,-4,81,1,54,6,28,27,0,0,False
1805,37,0,104,0,36,-15,67,68,2,0,False
1806,58,0,91,4,56,0,33,34,2,0,False
1807,37,0,99,0,28,-13,61,70,8,0,False
1808,54,0,79,2,54,0,26,25,0,0,False
1809,81,0,84,0,-14,14,3,100,96,1,False
1810,43,-1,81,-3,42,-14,37,39,2,0,False
1811,41,0,76,0,42,6,34,34,0,0,False
1812,85,0,88,0,0,-14,3,88,86,1,False
1813,48,0,81,-7,46,0,32,34,2,0,False
1814,56,0,107,0,56,7,51,50,0,0,False
1815,43,0,81,4,42,-2,38,40,2,0,False
1816,37,0,77,0,-6,5,41,85,44,0,False
1817,45,1,79,0,44,-8,33,35,2,0,False
1818,37,0,80,0,16,-30,43,65,22,0,False
1819,77,2,81,1,-40,13,4,123,118,1,False
1820,102,0,103,0,72,26,1,31,30,1,False
1821,46,1,86,0,44,-12,41,42,2,0,False
1822,44,1,79,3,44,20,36,35,0,0,False
1823,76,0,80,0,-40,14,4,121,116,1,False
1824,44,0,86,0,44,10,43,42,0,0,False
1825,105,0,106,-3,70,-4,1,36,36,1,False
1826,45,0,84,0,46,27,38,37,0,0,False
1827,45,0,84,0,46,31,38,37,0,0,False
1828,55,0,86,0,54,-5,31,32,2,0,False
1829,44,1,82,0,44,18,38,38,0,0,False
1830,46,0,85,-6,46,4,39,39,0,0,False
1831,38,3,75,0,38,28,37,36,0,0,False
1832,41,0,84,0,42,7,43,43,0,0,False
1833,41,1,80,0,38,-4,39,41,2,0,False
1834,45,0,93,0,46,12,48,47,0,0,False
1835,82,0,85,-2,-2,8,3,88,84,1,False
1836,47,1,82,0,46,0,35,35,0,0,False
1837,37,0,77,4,34,0,40,43,2,0,False
1838,82,0,86,0,-40,10,4,128,124,1,False
1839,79,0,83,3,-40,15,5,125,120,1,False
1840,37,0,93,0,12,4,55,80,24,0,False
1841,45,0,83,5,44,0,38,39,0,0,False
1842,53,0,86,0,54,27,33,32,0,0,False
1843,107,5,108,-1,70,-2,1,38,36,1,False
1844,41,0,83,0,42,12,41,41,0,0,False
1845,45,0,76,0,44,-19,30,32,2,0,False
1846,43,-3,89,0,42,0,46,48,2,0,False
1847,53,0,79,0,54,22,26,24,0,0,False
1848,56,0,96,-1,54,0,40,42,2,0,False
1849,46,0,78,0,46,2,32,32,0,0,False
1850,46,-1,90,-3,46,-5,43,43,0,0,False
1851,52,0,88,-2,52,-3,36,36,0,0,False
1852,37,0,78,0,-6,-28,41,86,44,0,False
1853,58,1,84,0,56,0,25,27,2,0,False
1854,50,3,84,0,50,0,33,35,2,0,False
1855,41,-2,76,0,38,-15,35,37,2,0,False
1856,37,-2,76,0,34,0,39,43,4,0,False
1857,50,0,84,1,50,0,35,35,0,0,False
1858,37,1,76,0,36,-6,39,40,2,0,False
1859,37,0,80,6,28,0,43,52,8,0,False
1860,43,0,76,0,44,20,32,32,0,0,False
1861,37,0,92,-1,12,0,55,79,24,0,False
1862,41,-5,82,0,38,-17,41,43,2,0,False
1863,46,0,88,8,46,6,42,41,0,0,False
1864,37,0,90,11,6,0,53,85,32,0,False
1865,106,5,108,0,70,0,1,38,36,1,False
1866,40,-1,79,0,38,0,38,40,2,0,False
1867,104,0,106,0,72,7,1,33,32,1,False
1868,46,4,83,0,46,0,36,36,0,0,False
1869,55,5,82,0,54,0,27,28,0,0,False
1870,42,0,89,-5,42,0,47,48,2,0,False
1871,37,0,77,7,34,0,41,44,2,0,False
1872,37,0,79,0,6,10,42,74,32,0,False
1873,37,0,81,0,30,5,45,50,6,0,False
1874,37,-3,83,0,36,0,46,47,0,0,False
1875,56,5,95,0,54,-26,39,41,2,0,False
1876,39,-1,79,-3,38,0,40,41,0,0,False
1877,39,1,77,0,38,0,38,38,0,0,False
1878,37,-1163,105,0,36,0,68,69,0,0,True
1879,37,0,75,0,30,3,38,44,6,0,False
1880,37,0,106,7,18,0,68,88,20,0,False
1881,37,0,81,0,36,-10,44,45,2,0,False
1882,50,4,88,-1,50,0,37,39,2,0,False
1883,37,0,77,0,16,-7,41,62,22,0,False
1884,37,0,90,104,6,0,53,85,32,0,False
1885,37,0,80,0,16,-23,43,65,22,0,False
1886,41,2,77,0,42,15,36,36,0,0,False
1887,45,0,86,0,44,-2,41,42,2,0,False
1888,44,1,83,0,44,16,39,39,0,0,False
1889,38,0,107,6,38,0,69,68,0,0,False
1890,44,0,86,0,44,10,42,42,0,0,False
1891,58,-5,86,0,56,0,29,30,0,0,False
1892,49,-4,77,0,50,7,28,28,0,0,False
1893,76,-1,81,0,-40,10,5,122,116,1,False
1894,40,4,79,0,38,0,39,40,2,0,False
1895,37,0,80,0,30,6,43,49,6,0,False
1896,50,0,107,4,50,0,57,58,0,0,False
1897,56,0,78,-1,54,-11,22,24,2,0,False
1898,43,0,86,6,42,-11,43,45,2,0,False
1899,41,0,79,4,38,-3,39,41,2,0,False
1900,37,0,78,0,30,-7,41,47,6,0,False
1901,56,5,87,-2,54,-19,31,33,2,0,False
1902,42,1,102,4,42,0,60,61,0,0,False
1903,51,0,86,0,52,26,36,35,0,0,False
1904,43,0,76,0,42,-12,32,34,2,0,False
1905,37,0,106,0,34,-1,69,72,4,0,False
1906,48,0,88,-3,46,0,40,41,2,0,False
1907,43,1,78,0,42,0,35,37,2,0,False
1908,37,0,77,0,6,5,40,72,32,0,False
1909,53,3,79,0,54,5,25,24,0,0,False
1910,44,-8,88,0,44,0,44,44,0,0,False
1911,47,1,86,-1,46,0,40,40,0,0,False
1912,37,0,95,0,8,-12,58,87,30,0,False
1913,79,0,83,0,-46,-29,4,130,126,1,True
1914,37,0,80,0,12,1,43,67,24,0,False
1915,41,0,79,0,38,-9,38,40,2,0,False
1916,43,0,83,4,42,0,40,41,2,0,False
1917,46,0,86,1,46,2,41,40,0,0,False
1918,41,-3,83,0,42,11,42,41,0,0,False
1919,82,3,86,2,-2,0,3,88,84,1,False
1920,43,0,77,-2,42,0,34,35,2,0,False
1921,53,3,86,-1,52,-11,33,34,2,0,False
1922,37,0,76,0,28,27,39,48,8,0,False
1923,51,5,86,0,52,19,35,35,0,0,False
1924,47,3,90,0,46,0,43,43,0,0,False
1925,82,0,86,0,-40,13,4,128,124,1,False
1926,37,0,78,0,30,0,41,47,6,0,False
1927,40,-1,88,0,38,0,47,49,2,0,False
1928,38,-6,90,0,6,0,52,85,34,0,False
1929,56,-4,96,0,56,0,40,39,0,0,False
1930,44,5,90,0,42,-9,47,49,2,0,False
1931,41,0,81,0,42,8,40,40,0,0,False
1932,40,4,90,0,38,0,49,51,2,0,False
1933,49,3,86,0,50,17,38,37,0,0,False
1934,37,0,74,0,34,12,37,41,4,0,False
1935,53,0,108,0,54,12,55,54,0,0,False
1936,57,1,80,-3,56,0,23,23,0,0,False
1937,37,0,76,0,26,8,39,50,12,0,False
1938,63,0,111,6,62,0,48,49,0,0,False
1939,37,0,79,0,6,17,42,74,32,0,False
1940,41,-1,76,0,42,16,35,35,0,0,False
1941,45,0,82,3,44,-11,37,38,2,0,False
1942,56,-1,95,0,56,6,40,39,0,0,False
1943,37,0,81,-1,28,-2,44,52,8,0,False
1944,37,0,76,0,26,-29,40,50,10,0,False
1945,37,0,97,-1,30,0,60,66,6,0,False
1946,53,2,81,0,52,-4,28,30,2,0,False
1947,49,0,81,0,50,5,33,32,0,0,False
1948,46,0,79,0,44,-12,33,35,2,0,False
1949,79,0,83,0,-28,2,4,112,108,1,False
1950,37,4,80,0,18,-2,43,62,20,0,False
1951,44,0,81,0,42,-27,37,39,2,0,False
1952,79,0,84,2,-42,-5,4,128,124,1,False
1953,37,0,83,0,8,19,47,75,28,0,False
1954,41,0,86,0,38,-24,45,48,2,0,False
1955,50,0,77,-1,50,0,27,28,0,0,False
1956,53,0,88,3,52,-15,35,36,2,0,False
1957,80,0,84,2,-42,-23,5,128,124,1,False
1958,41,1,79,0,42,17,38,38,0,0,False
1959,54,3,86,0,54,0,33,32,0,0,False
1960,45,0,81,0,46,19,36,35,0,0,False
1961,56,0,85,0,54,-6,29,31,2,0,False
1962,37,0,76,0,18,14,39,58,18,0,False
1963,46,3,84,0,46,0,38,37,0,0,False
1964,39,-2,79,0,38,0,41,41,0,0,False
1965,41,5,78,0,38,-3,37,39,2,0,False
1966,41,0,83,0,38,-4,42,44,2,0,False
1967,37,0,76,5,20,0,39,55,16,0,False
1968,38,0,76,-1,38,5,38,37,0,0,False
1969,37,0,78,0,12,-18,41,65,24,0,False
1970,37,0,104,-7,18,0,67,86,18,0,False
1971,37,0,76,0,18,-8,40,58,18,0,False
1972,83,0,87,0,-40,0,4,128,124,1,False
1973,53,-1,81,0,52,-15,28,30,2,0,False
1974,73,-45,88,-1,8,0,15,81,66,1,False
1975,45,0,86,0,46,23,41,40,0,0,False
1976,45,1,86,0,44,-3,41,42,2,0,False
1977,50,3,80,0,50,0,30,31,0,0,False
1978,59,0,87,0,60,18,28,28,0,0,False
1979,37,0,105,-6,30,7,68,74,6,0,False
1980,49,0,83,0,50,24,34,33,0,0,False
1981,37,0,83,1,36,-1,45,46,2,0,False
1982,37,0,95,0,26,4,58,70,12,0,False
1983,37,0,76,0,36,26,39,40,0,0,False
1984,37,0,21,-3939,6,0,-16,16,32,0,True
1985,43,0,75,0,44,28,32,31,0,0,False
1986,53,0,80,0,52,-14,27,28,2,0,False
1987,45,1,79,0,44,0,35,35,0,0,False
1988,37,0,80,0,6,-6,43,75,32,0,False
1989,44,1,77,0,44,6,34,34,0,0,False
1990,37,0,79,0,20,6,42,58,16,0,False
1991,52,0,88,0,52,-6,36,37,0,0,False
1992,47,0,86,3,46,0,40,40,0,0,False
1993,46,-5,86,0,46,0,41,40,0,0,False
1994,55,3,86,3,54,0,31,32,2,0,False
1995,37,0,83,0,34,12,46,49,4,0,False
1996,51,4,85,0,50,0,34,36,2,0,False
1997,37,1,77,0,0,-4,40,77,36,0,False
1998,51,0,86,0,52,25,36,35,0,0,False
1999,37,0,76,0,20,31,39,55,16,0,False
2000,37,0,82,0,26,-15,45,56,10,0,False
2001,85,0,89,1,6,27,4,84,80,1,False
2002,53,0,103,0,54,20,50,49,0,0,False
2003,44,3,76,-1,44,2,32,32,0,0,False
2004,52,0,77,0,52,0,25,25,0,0,False
2005,51,0,83,3,52,0,31,31,0,0,False
2006,45,0,87,3,46,13,42,41,0,0,False
2007,37,0,83,0,30,24,46,52,6,0,False
2008,55,0,86,0,54,-4,31,32,2,0,False
2009,47,0,76,4,46,0,28,29,0,0,False
2010,79,0,83,0,-42,2,4,127,122,1,False
2011,54,3,80,0,54,0,26,26,0,0,False
2012,37,-1,106,0,30,-133,69,75,6,0,False
2013,52,2,83,0,52,0,31,31,0,0,False
2014,49,2,85,0,46,-6,36,39,2,0,False
2015,37,0,78,0,12,27,41,65,24,0,False
2016,41,-4,76,0,42,0,35,35,0,0,False
2017,79,1,83,0,-40,16,4,124,120,1,False
2018,41,0,83,-4,38,7,42,44,2,0,False
2019,42,0,76,-2,42,-3,34,35,0,0,False
2020,44,-1,93,0,44,0,49,50,0,0,False
2021,41,0,86,0,38,-15,46,48,2,0,False
2022,37,0,75,-4,18,0,38,57,18,0,False
2023,39,0,77,0,38,0,37,38,0,0,False
2024,44,5,76,0,44,0,32,32,0,0,False
2025,47,0,95,2,46,0,48,49,0,0,False
2026,38,0,97,0,38,0,59,59,0,0,False
2027,56,-5,107,0,56,3,51,50,0,0,False
2028,37,0,80,4,28,0,43,52,8,0,False
2029,37,0,79,0,6,31,43,74,32,0,False
2030,37,0,79,0,10,-7,42,69,26,0,False
2031,40,-3,76,-2,38,0,36,37,2,0,False
2032,49,3,88,0,50,0,39,39,0,0,False
2033,51,0,86,0,50,-24,35,37,2,0,False
2034,45,0,76,0,46,27,31,30,0,0,False
2035,44,-37,77,0,-2,0,33,79,46,1,False
2036,43,3,83,0,42,0,40,42,2,0,False
2037,44,-33,88,0,44,0,44,44,0,0,False
2038,46,0,85,3,46,6,39,39,0,0,False
2039,47,0,79,3,46,0,33,33,0,0,False
2040,37,0,95,-1,26,10,58,70,12,0,False
2041,46,0,84,0,44,-16,38,40,2,0,False
2042,53,-3,79,0,52,-16,26,27,2,0,False
2043,45,-1,77,0,44,0,32,33,0,0,False
2044,37,0,79,-2,0,13,42,79,36,0,False
2045,41,0,76,0,38,-7,35,37,2,0,False
2046,56,3,84,0,56,20,29,28,0,0,False
2047,45,-2,86,0,46,18,41,40,0,0,False
2048,52,0,82,3,52,0,30,30,0,0,False
2049,36,3,75,0,36,0,39,39,0,0,False
2050,105,0,106,0,72,1,1,34,32,1,False
2051,49,0,83,0,46,-17,34,37,2,0,False
2052,44,0,83,0,44,18,40,39,0,0,False
2053,51,2,87,0,52,10,36,35,0,0,False
2054,55,1,87,-6,54,0,32,33,2,0,False
2055,37,0,101,1,28,0,64,73,8,0,False
2056,38,-3,75,0,38,0,37,36,0,0,False
2057,41,1,86,-6,42,31,45,44,0,0,False
2058,108,0,109,0,72,4,1,36,36,1,False
2059,51,0,91,0,52,26,40,39,0,0,False
2060,43,1,76,-1,42,-2,33,35,2,0,False
2061,44,-2,80,0,44,3,36,36,0,0,False
2062,48,0,86,-1,46,0,38,40,2,0,False
2063,37,-2,83,-1,34,0,46,49,4,0,False
2064,56,-1,86,0,56,2,30,29,0,0,False
2065,37,0,96,0,16,18,59,81,22,0,False
2066,43,5,89,0,42,0,46,48,2,0,False
2067,82,0,85,-2,-6,3,3,93,90,1,False
2068,42,5,102,0,42,0,60,60,0,0,False
2069,51,0,78,0,52,25,27,26,0,0,False
2070,83,0,86,0,-4,2,3,92,88,1,False
2071,53,1,81,0,54,3,27,26,0,0,False
2072,43,0,88,0,44,29,44,44,0,0,False
2073,37,0,77,8,36,0,40,41,0,0,False
2074,51,-2,109,0,50,-12,59,60,2,0,False
2075,37,0,79,0,10,-5,42,68,26,0,False
2076,43,-1,99,0,42,0,56,58,2,0,False
2077,45,2,78,0,44,0,33,34,2,0,False
2078,46,0,102,0,46,0,56,56,0,0,False
2079,37,0,76,0,20,-19,40,55,16,0,False
2080,44,0,82,6,44,8,38,38,0,0,False
2081,37,0,75,0,20,17,38,54,16,0,False
2082,43,0,83,0,42,-11,39,41,2,0,False
2083,37,0,84,0,28,3,47,55,8,0,False
2084,44,0,86,-7,44,0,42,42,0,0,False
2085,37,0,99,0,30,23,61,68,6,0,False
2086,39,0,82,7,38,0,42,43,0,0,False
2087,38,-1,81,0,38,0,43,42,0,0,False
2088,52,0,88,-5,52,0,36,36,0,0,False
2089,37,-1,75,-6,28,-11,38,46,8,0,False
2090,56,0,95,0,54,-10,40,41,2,0,False
2091,81,1,84,0,-14,1,3,100,96,1,False
2092,37,0,80,0,34,-30,43,46,2,0,False
2093,42,0,86,-5,42,0,45,45,0,0,False
2094,81,-28,89,2,8,0,8,81,72,1,False
2095,38,-3,77,0,38,0,39,39,0,0,False
2096,44,-1,82,0,42,-26,38,41,2,0,False
2097,37,0,94,0,10,-2,57,84,26,0,False
2098,45,5,81,0,44,0,36,37,0,0,False
2099,39,-1,86,7,38,0,47,48,0,0,False
2100,55,0,83,0,54,-8,28,29,2,0,False
2101,49,0,87,0,46,-17,38,41,2,0,False
2102,37,0,80,0,-2,-7,43,83,40,0,False
2103,37,0,77,-3,26,4,40,51,10,0,False
2104,47,-3,87,5,46,0,40,41,0,0,False
2105,37,0,83,0,10,3,46,72,26,0,False
2106,45,0,74,-1,44,0,29,30,2,0,False
2107,48,0,89,0,46,-7,41,42,2,0,False
2108,54,0,81,7,54,0,27,27,0,0,False
2109,49,0,81,0,50,26,33,32,0,0,False
2110,81,0,86,8,-40,7,5,127,122,1,False
2111,37,0,82,0,26,8,45,56,12,0,False
2112,37,0,80,4,8,13,43,72,28,0,False
2113,49,0,88,0,46,-23,40,42,2,0,False
2114,37,0,93,0,10,-8,56,83,26,0,False
2115,37,0,79,0,36,10,41,43,2,0,False
2116,43,-1,75,0,42,-13,32,34,2,0,False
2117,41,0,79,-6,38,-7,38,40,2,0,False
2118,45,0,87,0,44,0,42,43,2,0,False
2119,45,0,108,0,44,-7,62,64,2,0,False
2120,82,5,86,0,-6,0,3,94,90,1,False
2121,49,0,86,0,46,-8,38,40,2,0,False
2122,56,-2,78,-6,56,6,22,21,0,0,False
2123,42,3,83,0,42,0,41,42,2,0,False
2124,37,0,97,0,24,5,60,74,14,0,False
2125,37,0,79,0,6,2,42,74,32,0,False
2126,56,2,86,0,54,-14,30,32,2,0,False
2127,85,0,88,0,2,30,3,86,82,1,False
2128,53,0,84,0,54,9,31,30,0,0,False
2129,43,0,108,0,42,-2,64,66,2,0,False
2130,53,0,80,0,54,5,27,26,0,0,False
2131,78,-2,83,0,-46,0,4,129,124,1,False
2132,37,0,94,3,30,0,57,63,6,0,False
2133,37,0,75,0,38,24,37,36,0,0,False
2134,37,0,96,1,10,0,59,86,28,0,False
2135,41,0,106,0,42,6,64,64,0,0,False
2136,43,-2,81,5,42,-7,38,40,2,0,False
2137,43,1,86,-2,42,0,43,45,2,0,False
2138,41,-1,97,-4,42,23,56,55,0,0,False
2139,48,4,80,-5,46,0,32,34,2,0,False
2140,37,0,77,0,-22,-5,41,101,60,0,False
2141,41,0,78,1,42,3,37,37,0,0,False
2142,45,0,83,0,46,9,37,36,0,0,False
2143,37,0,80,0,6,2,43,75,32,0,False
2144,37,0,79,0,20,5,41,58,16,0,False
2145,47,0,79,0,46,0,32,32,0,0,False
2146,45,0,76,0,46,15,30,29,0,0,False
2147,50,-3,83,0,50,0,33,33,0,0,False
2148,78,0,82,0,-42,-22,4,126,122,1,False
2149,37,0,76,0,30,-1,40,45,6,0,False
2150,82,0,85,0,-6,26,3,93,90,1,False
2151,55,-3,90,0,54,-12,34,35,2,0,False
2152,50,-1,89,-1,50,0,39,40,0,0,False
2153,45,-3,83,1,46,14,38,37,0,0,False
2154,45,-5,83,0,44,53,38,39,0,0,False
2155,54,0,90,-7,54,0,36,36,0,0,False
2156,46,5,83,0,46,0,36,36,0,0,False
2157,51,0,83,2,50,-1,32,33,2,0,False
2158,51,1,83,0,50,-19,31,33,2,0,False
2159,44,2,86,-6,44,15,42,42,0,0,False
2160,45,-2,109,0,44,0,65,66,0,0,False
2161,51,2,83,0,52,10,31,31,0,0,False
2162,48,5,102,0,46,0,54,55,2,0,False
2163,45,-3,86,0,44,-8,41,42,2,0,False
2164,44,0,75,-1,44,9,31,31,0,0,False
2165,55,5,91,0,54,0,36,37,0,0,False
2166,37,1,77,0,34,-23,40,43,4,0,False
2167,41,0,86,3,42,20,46,45,0,0,False
2168,55,1,89,0,54,0,34,35,2,0,False
2169,56,-2,91,-3,54,-17,35,37,2,0,False
2170,47,0,88,7,46,0,41,42,0,0,False
2171,44,4,79,0,44,20,35,35,0,0,False
2172,43,-1,79,8,42,0,37,38,2,0,False
2173,37,0,76,0,20,17,40,55,16,0,False
2174,79,1,84,3,-40,2,4,125,120,1,False
2175,37,0,80,0,12,-11,43,67,24,0,False
2176,50,-6,86,-3,50,-5,36,37,0,0,False
2177,41,2,81,0,42,14,39,39,0,0,False
2178,37,0,75,0,30,12,38,44,6,0,False
2179,45,-5,76,0,46,21,31,30,0,0,False
2180,53,4,81,0,54,0,27,26,0,0,False
2181,37,0,77,-2,34,-3,40,43,4,0,False
2182,37,0,82,0,36,15,45,46,2,0,False
2183,37,0,97,-5,18,-7,60,79,18,0,False
2184,44,-2,88,0,44,5,44,44,0,0,False
2185,45,0,77,0,46,28,31,30,0,0,False
2186,48,5,81,1,46,0,33,34,2,0,False
2187,37,0,77,-1,36,-17,39,41,2,0,False
2188,37,-54,106,-2,36,0,69,69,0,0,False
2189,37,0,108,0,34,-15,71,75,4,0,False
2190,37,0,79,0,12,6,42,66,24,0,False
2191,44,0,81,0,44,14,37,37,0,0,False
2192,80,0,84,0,-42,-12,4,128,124,1,False
2193,45,0,108,0,44,-6,62,64,2,0,False
2194,38,0,92,0,24,13,54,69,14,0,False
2195,48,5,88,0,46,0,40,41,2,0,False
2196,37,5,79,0,36,0,42,43,2,0,False
2197,43,-1,83,2,42,0,40,41,2,0,False
2198,38,0,82,0,38,2,44,43,0,0,False
2199,42,1,87,3,42,0,45,46,0,0,False
2200,48,-3,80,0,46,-5,32,34,2,0,False
2201,37,0,76,0,34,-8,40,43,2,0,False
2202,49,0,86,-5,50,0,37,37,0,0,False
2203,56,0,96,-1,54,6,40,42,2,0,False
2204,37,0,77,5,-10,15,41,88,46,0,False
2205,45,0,83,3,44,0,38,39,2,0,False
2206,37,-2,78,3,0,3,41,78,36,0,False
2207,49,2,84,0,46,-13,35,37,2,0,False
2208,37,0,81,0,38,31,43,42,0,0,False
2209,55,0,81,-7,54,0,26,26,0,0,False
2210,84,-3,88,0,6,0,4,83,78,1,False
2211,58,3,91,1,56,0,32,34,2,0,False
2212,37,-1,79,0,24,28,42,55,14,0,False
2213,78,-4,83,0,-46,0,4,129,124,1,False
2214,77,0,81,0,-42,0,4,125,120,1,False
2215,37,0,77,0,20,-10,40,56,16,0,False
2216,37,0,78,0,12,-21,42,65,24,0,False
2217,49,0,81,0,50,3,31,32,0,0,False
2218,53,1,78,0,52,-29,25,26,2,0,False
2219,51,-4,84,0,50,-4,34,35,2,0,False
2220,41,-2,86,0,42,2,46,45,0,0,False
2221,44,0,82,0,42,-22,38,41,2,0,False
2222,49,-1,86,0,46,-28,37,39,2,0,False
2223,79,-1,83,-2,-40,2,4,124,120,1,False
2224,51,1,88,7,52,3,36,36,0,0,False
2225,37,0,79,0,8,31,42,71,28,0,False
2226,48,0,87,0,50,30,39,38,0,0,False
2227,52,3,83,0,52,0,31,31,0,0,False
2228,56,0,108,8,54,-21,52,53,2,0,False
2229,41,0,80,-7,42,3,39,39,0,0,False
2230,37,4,79,0,34,3,42,46,4,0,False
2231,37,0,103,0,24,-6,66,80,14,0,False
2232,84,-1,88,-3,6,-9,4,83,78,1,False
2233,48,0,81,0,50,31,33,32,0,0,False
2234,61,0,111,0,60,-12,50,52,2,0,False
2235,37,-1,77,0,36,-9,39,41,2,0,False
2236,44,1,77,8,44,4,34,34,0,0,False
2237,37,0,76,8,30,-6,39,45,6,0,False
2238,46,1,83,0,46,9,37,37,0,0,False
2239,49,-2,77,0,46,-27,28,30,2,0,False
2240,37,3,77,-1,-22,1,41,101,60,0,False
2241,37,0,78,0,38,22,41,39,0,0,False
2242,37,5,79,0,28,0,41,50,8,0,False
2243,46,0,86,0,44,-29,40,42,2,0,False
2244,37,0,84,0,18,-4,47,66,18,0,False
2245,37,0,76,0,20,0,39,55,16,0,False
2246,42,0,87,-2,42,-3,45,46,0,0,False
2247,48,0,77,-6,46,0,29,31,2,0,False
2248,38,2,76,0,36,-27,38,40,2,0,False
2249,51,0,83,0,52,13,32,31,0,0,False
2250,56,2,81,0,56,2,24,24,0,0,False
2251,44,0,84,0,44,8,41,41,0,0,False
2252,56,0,97,0,54,17,41,42,2,0,False
2253,37,-1,76,-5,28,-11,39,47,8,0,False
2254,55,-2,86,0,54,-9,31,32,2,0,False
2255,48,0,83,0,50,26,35,34,0,0,False
