timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,is_anomaly,anomaly
197,2,7,3,5,1,7,8,0,7,13,6,7,0,8,1,7,1,3,1,1,1,7,7,2,7,7,6,8,0,8,2,8,0,False
198,4,9,4,5,2,8,8,2,5,13,5,5,1,9,5,10,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
199,2,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,2,10,2,7,2,7,7,0,8,7,6,8,0,8,3,8,0,False
200,2,7,2,5,1,7,7,0,7,13,6,8,0,8,1,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0,False
201,1,5,2,3,1,7,7,0,7,13,6,8,0,8,0,8,6,15,4,8,3,11,5,5,4,13,3,8,3,8,5,9,0,False
202,3,8,4,6,2,5,9,0,7,13,7,7,0,8,1,7,3,9,4,6,3,8,7,0,7,13,6,8,0,8,1,8,0,False
203,2,9,3,7,3,7,7,0,7,7,6,8,0,8,3,8,1,7,0,5,0,7,7,5,3,7,6,8,0,8,0,8,0,False
204,4,10,7,8,8,10,8,1,6,9,5,5,3,8,7,6,1,9,2,7,2,7,7,0,8,7,6,8,0,8,3,8,0,False
205,0,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,3,9,4,7,3,7,7,0,7,13,6,8,0,8,1,8,0,False
206,1,6,0,4,1,7,7,5,3,7,6,8,0,8,0,8,4,7,6,8,6,9,8,5,5,7,5,7,3,8,9,8,0,False
207,0,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,1,6,1,4,2,7,7,0,7,7,6,8,0,8,3,8,0,False
208,3,10,4,7,2,7,8,0,8,13,6,7,0,8,1,7,4,7,6,8,5,8,8,5,6,7,7,7,4,8,9,9,0,False
209,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,2,5,4,4,2,7,7,0,8,13,6,8,0,8,1,8,0,False
210,5,13,4,8,2,9,6,5,4,12,4,7,3,8,5,10,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0,False
211,1,5,2,4,1,7,7,0,7,13,6,8,0,8,1,8,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0,False
212,2,9,3,7,2,8,7,0,7,13,6,9,0,8,1,8,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
213,7,13,6,8,3,10,7,2,5,11,5,6,2,10,5,11,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
214,0,3,0,4,0,7,7,4,4,7,6,8,0,8,0,8,1,2,1,3,1,7,7,1,7,7,6,8,0,8,3,8,0,False
215,1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,3,1,1,0,7,7,1,6,13,6,8,0,8,0,7,0,False
216,2,9,5,7,5,10,6,2,4,9,5,5,3,8,5,7,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0,False
217,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,3,8,4,6,2,7,7,0,6,13,6,8,0,8,1,8,0,False
218,5,10,7,8,4,8,4,2,6,7,7,7,1,10,4,7,3,9,4,7,3,7,8,0,7,13,6,8,0,8,1,8,0,False
219,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8,6,15,4,8,3,12,4,3,6,11,2,7,3,8,3,12,0,False
220,1,10,0,8,1,7,7,5,3,7,6,8,0,8,0,8,5,6,6,4,3,7,6,2,7,7,6,9,0,9,4,8,0,False
221,0,3,0,4,0,7,7,4,4,7,6,8,0,8,0,8,1,7,2,5,2,7,7,0,7,7,6,8,0,8,2,8,0,False
222,1,3,2,2,0,7,8,1,6,13,6,8,0,8,0,8,5,12,4,6,2,11,5,3,6,12,3,7,2,9,4,11,0,False
223,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
224,7,12,5,6,2,9,6,5,5,13,3,8,3,7,5,10,7,13,6,7,3,12,5,2,6,12,3,6,2,10,4,12,0,False
225,1,2,1,3,1,7,7,1,8,7,6,8,0,8,3,8,3,8,4,6,2,7,7,0,6,13,6,8,0,8,1,8,0,False
226,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8,1,5,2,4,1,7,8,0,7,13,6,7,0,8,1,7,0,False
227,1,7,2,5,2,7,7,0,7,7,6,8,0,8,2,8,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,False
228,7,12,5,6,2,9,6,5,5,13,3,8,3,7,5,10,6,10,5,6,3,10,6,4,6,14,3,6,2,9,4,11,0,False
229,1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8,4,10,7,8,8,10,8,1,6,9,5,5,3,8,7,6,0,False
230,3,11,4,8,2,7,7,0,8,13,6,8,0,8,1,8,1,3,2,2,1,7,8,1,7,13,6,8,0,8,1,7,0,False
231,7,14,5,8,2,9,7,6,4,13,3,7,3,7,6,11,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,0,False
232,2,6,3,4,2,7,8,0,7,13,6,8,0,8,1,8,4,7,6,8,5,8,8,5,6,7,7,7,4,8,9,9,0,False
233,2,7,3,5,1,7,6,0,8,14,7,10,0,8,1,8,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
234,3,8,4,6,2,7,8,0,8,14,6,7,0,8,1,7,2,8,5,6,5,9,6,3,5,8,5,5,5,8,5,5,0,False
235,3,9,4,7,2,7,7,0,8,14,6,8,0,8,1,8,1,2,1,3,1,7,7,1,7,7,6,9,0,8,3,8,0,False
236,1,1,1,3,1,7,7,1,6,7,6,8,0,8,2,8,1,5,1,4,1,7,7,1,8,7,6,8,0,8,3,8,0,False
237,1,8,2,6,2,7,7,0,8,7,6,8,0,8,3,8,1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,0,False
238,1,3,2,2,0,7,7,1,7,13,6,8,0,8,0,7,1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,False
239,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,4,11,5,8,2,9,5,0,8,14,5,10,0,8,1,9,0,False
240,6,10,8,7,5,7,6,2,8,7,6,8,0,9,4,8,1,4,2,3,1,7,8,0,7,13,6,8,0,8,1,7,0,False
241,3,9,5,6,2,7,9,0,8,14,6,5,0,9,2,7,1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8,0,False
242,2,9,2,7,2,7,7,0,9,7,6,8,0,8,3,8,2,5,4,4,1,7,7,0,7,13,6,8,0,8,1,8,0,False
243,2,11,2,8,2,8,7,0,8,7,6,7,0,8,3,7,3,10,4,8,2,7,7,0,8,13,6,8,0,8,1,8,0,False
244,1,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8,2,11,2,8,4,7,7,0,7,7,6,8,0,8,2,8,0,False
245,4,11,7,8,8,10,7,2,5,9,4,4,4,9,7,5,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,0,False
246,7,13,5,8,3,10,4,5,4,13,3,9,3,8,4,9,1,9,0,7,1,7,7,5,3,7,6,8,0,8,0,8,0,False
247,1,2,1,3,1,7,7,1,7,7,6,9,0,8,3,8,3,7,4,5,2,7,9,0,7,13,6,6,0,9,2,7,0,False
248,4,10,5,8,3,8,6,0,8,13,6,9,1,6,3,8,4,11,7,8,8,10,7,2,5,9,4,4,4,9,7,5,0,False
249,6,10,5,6,3,10,6,4,6,14,3,6,2,9,4,11,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
250,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0,False
251,7,14,6,8,4,10,7,2,5,11,5,6,2,9,5,12,3,4,4,5,3,7,8,4,5,7,8,7,2,9,8,9,0,False
252,1,3,2,2,0,7,7,1,7,13,6,8,0,8,1,8,6,10,7,8,4,8,4,1,6,7,7,8,1,10,4,8,0,False
253,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,5,7,6,8,6,8,10,4,5,6,7,9,3,6,8,6,0,False
254,5,12,5,6,3,6,11,3,5,13,6,4,1,8,5,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0,False
255,4,9,4,4,2,8,8,2,4,12,5,6,1,10,5,11,1,8,1,6,1,7,7,0,8,7,6,8,0,8,3,8,0,False
256,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,5,11,6,8,4,9,6,0,8,13,5,9,0,8,1,9,0,False
257,1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,2,7,3,5,1,6,8,1,8,14,7,7,0,8,1,7,0,False
258,6,11,7,8,5,7,8,1,8,7,6,8,0,7,4,8,3,6,4,4,2,6,9,0,6,13,7,7,0,8,1,7,0,False
259,1,8,1,6,1,7,7,0,8,7,6,8,0,8,3,8,3,8,4,6,2,7,8,0,8,14,6,6,0,8,1,7,0,False
260,3,11,4,8,2,7,7,0,8,14,6,8,0,8,1,8,1,3,2,1,0,7,7,1,6,13,6,8,0,8,0,8,0,False
261,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,3,7,4,5,2,6,8,0,7,13,7,8,0,8,1,7,0,False
262,2,5,1,3,1,7,7,1,7,7,6,8,0,8,3,8,1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,False
263,5,9,6,7,4,7,6,2,7,7,6,9,0,9,4,8,4,9,5,7,3,7,8,2,8,7,6,8,0,7,4,8,0,False
264,2,10,2,8,2,7,7,0,8,7,6,8,0,8,3,8,5,11,6,8,4,9,6,0,8,13,5,9,0,8,1,9,0,False
265,1,1,1,1,0,7,7,2,8,7,6,8,0,8,3,8,2,8,3,6,2,7,7,0,8,13,6,8,0,8,1,7,0,False
266,1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,8,4,10,5,8,2,7,6,0,9,14,6,9,0,8,1,8,0,False
267,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,7,10,9,8,5,9,5,3,7,6,7,4,0,9,4,7,0,False
268,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,5,12,5,7,3,9,8,3,6,13,4,5,2,8,5,10,0,False
269,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
270,1,4,3,3,1,7,7,1,7,14,6,8,0,8,1,8,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,0,False
271,3,9,5,6,2,7,9,0,8,14,6,5,0,9,2,7,2,8,2,6,3,7,7,0,7,7,6,8,0,8,3,8,0,False
272,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,False
273,3,7,4,5,1,8,5,0,8,14,6,10,0,7,1,8,3,11,4,9,2,6,8,0,7,13,7,8,0,8,1,7,0,False
274,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,3,6,4,4,2,7,7,0,7,13,6,8,0,8,1,7,0,False
275,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,4,11,5,8,3,7,7,0,7,13,6,8,0,8,1,8,0,False
276,2,9,3,7,2,7,7,0,7,13,6,8,0,8,1,8,4,10,5,8,2,7,6,0,9,14,6,9,0,8,1,8,0,False
277,1,2,1,4,1,7,7,1,7,7,6,8,0,8,2,8,1,4,1,3,1,7,7,1,8,7,6,9,0,8,3,8,0,False
278,3,10,4,8,2,7,7,0,8,13,6,8,0,8,1,8,5,7,6,8,6,8,10,4,5,6,7,9,3,6,8,6,0,False
279,5,7,6,8,6,8,10,4,5,6,7,9,3,6,8,6,5,8,6,9,6,7,8,5,6,7,7,7,3,9,9,9,0,False
280,1,3,2,1,0,7,7,1,7,13,6,8,0,8,1,8,3,4,4,5,3,7,8,4,5,7,8,7,2,9,8,9,0,False
281,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,1,3,2,2,1,7,8,0,6,13,6,7,0,8,0,7,0,False
282,2,6,3,4,2,7,7,0,6,13,6,8,0,8,1,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0,False
283,3,8,4,6,2,6,9,0,7,13,7,7,0,8,1,7,2,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
284,2,10,3,8,4,7,7,0,7,7,6,8,0,8,3,8,4,7,5,8,5,8,9,4,4,7,7,9,4,7,7,6,0,False
285,1,3,0,2,0,7,7,1,7,7,6,8,0,8,2,8,1,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0,False
286,6,10,6,6,3,8,8,3,5,13,4,5,2,9,5,11,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
287,3,8,4,6,2,7,9,0,8,14,6,6,0,9,1,7,8,14,7,8,4,7,9,3,7,14,5,4,3,7,6,8,0,False
288,2,8,3,6,2,8,7,0,7,13,6,8,0,8,1,8,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
289,7,13,6,8,3,10,7,2,5,11,5,6,2,10,5,11,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,0,False
290,2,6,3,4,1,7,7,0,7,13,6,8,0,8,1,8,4,8,5,6,3,6,6,2,7,7,6,10,0,9,4,8,0,False
291,2,9,2,7,3,7,7,0,7,7,6,8,0,8,3,8,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,0,False
292,3,5,4,6,4,7,8,5,5,6,8,7,3,10,8,8,6,10,5,6,3,10,6,4,6,14,3,6,2,9,4,11,0,False
293,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,2,6,3,4,2,7,7,0,8,13,6,8,0,8,1,8,0,False
294,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,7,14,6,8,4,10,7,2,5,11,5,6,2,9,5,12,0,False
295,2,6,3,4,2,7,7,0,8,13,6,8,0,8,1,8,3,10,4,8,2,7,7,0,8,13,6,8,0,8,1,7,0,False
296,1,3,1,2,0,7,7,1,8,7,6,8,0,8,3,8,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,0,False
297,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0,False
298,6,8,7,10,7,8,9,4,5,7,7,8,3,7,9,7,0,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,0,False
299,3,6,4,4,2,7,7,0,7,13,6,8,0,8,1,7,1,5,1,4,1,7,7,1,7,7,6,8,0,8,2,8,0,False
300,2,9,2,6,2,7,7,0,8,7,6,8,0,8,3,8,7,12,5,7,3,10,5,4,5,12,3,7,3,8,5,10,0,False
301,3,11,5,8,6,10,6,1,4,9,4,4,3,8,5,8,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
302,2,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,5,9,6,6,4,5,7,3,7,7,6,12,0,8,4,9,0,False
303,5,7,6,8,6,7,9,4,5,8,7,7,4,8,9,10,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,0,False
304,3,10,4,7,3,9,5,0,7,13,5,9,0,7,2,9,4,10,6,8,7,8,9,3,5,9,5,4,6,9,7,2,0,False
305,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,False
306,2,7,3,5,2,7,7,0,6,13,6,8,0,8,1,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0,False
307,1,6,1,4,2,7,7,0,7,7,6,8,0,8,3,8,1,6,2,4,2,7,7,1,8,7,6,9,0,8,3,8,0,False
308,7,12,5,6,2,10,5,6,4,13,3,9,3,8,4,9,2,5,3,4,1,7,7,0,8,13,6,8,0,8,1,8,0,False
309,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8,3,5,5,6,4,8,7,4,6,6,6,7,3,9,8,9,0,False
310,1,4,2,2,1,7,7,1,7,13,6,8,0,8,1,8,0,1,1,2,1,7,7,1,6,7,6,8,0,8,2,8,0,False
311,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,5,12,5,6,3,6,11,3,5,13,6,4,1,8,5,8,0,False
312,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,2,10,2,8,2,7,7,0,8,7,6,8,0,8,3,8,0,False
313,0,3,1,2,1,7,7,1,6,7,6,8,0,8,2,8,1,6,0,4,1,7,7,5,3,7,6,8,0,8,0,8,0,False
314,3,10,4,8,2,7,7,0,8,13,6,8,0,8,1,8,1,9,1,7,2,8,7,0,8,7,6,7,0,8,3,7,0,False
315,1,8,2,6,2,7,7,0,7,7,6,8,0,8,2,8,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
316,3,9,4,7,3,8,6,0,7,13,6,9,0,7,2,7,2,11,2,8,4,7,7,0,7,7,6,8,0,8,2,8,0,False
317,7,12,5,6,3,11,4,5,5,13,3,8,3,7,4,9,6,12,6,7,4,9,8,2,5,11,5,6,3,9,6,11,0,False
318,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,0,False
319,4,7,6,8,6,8,9,4,5,7,7,9,3,6,8,7,4,6,6,7,5,9,8,5,6,7,6,8,3,9,8,8,0,False
320,2,9,2,7,2,7,7,0,8,7,6,8,0,8,3,8,1,4,2,2,1,7,7,1,7,13,6,8,0,8,1,8,0,False
321,1,3,0,2,0,7,7,1,7,7,6,8,0,8,2,8,1,5,1,3,1,7,7,1,7,7,6,8,0,8,3,8,0,False
322,2,5,4,4,1,7,7,0,8,14,6,9,0,8,1,8,3,9,5,6,2,7,9,0,8,14,6,5,0,9,2,7,0,False
323,1,1,1,3,0,7,7,1,8,7,6,8,0,8,3,8,1,3,2,2,1,7,8,1,7,13,6,8,0,8,1,7,0,False
324,2,9,2,7,2,7,7,0,8,7,6,9,0,8,3,8,1,1,1,3,1,8,7,1,7,7,6,7,0,8,2,7,0,False
325,1,9,2,6,3,8,7,0,7,7,6,7,0,8,2,7,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,False
326,1,5,2,4,1,7,8,0,7,13,6,7,0,8,1,7,3,10,4,7,2,7,7,0,8,14,6,8,0,8,1,8,0,False
327,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,4,10,5,8,3,5,9,0,7,13,7,6,2,9,3,6,0,False
328,1,10,2,8,2,7,7,0,8,7,6,8,0,8,3,8,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0,False
329,1,8,2,6,2,7,7,0,7,7,6,8,0,8,2,8,1,3,2,2,1,7,8,0,6,13,6,7,0,8,0,7,0,False
330,2,9,3,7,3,7,7,0,7,7,6,8,0,8,3,8,1,6,3,4,3,9,6,3,4,7,6,5,3,8,5,5,0,False
331,2,2,1,4,1,7,7,1,7,7,6,8,0,8,3,8,2,8,5,6,5,9,6,3,5,8,5,5,5,8,5,5,0,False
332,2,8,3,6,2,9,6,0,7,13,5,9,0,8,1,8,2,11,2,8,2,7,7,0,9,7,6,8,0,8,3,8,0,False
333,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,1,4,1,3,1,7,7,1,8,7,6,9,0,8,3,8,0,False
334,3,9,4,7,3,8,6,0,7,13,6,9,0,7,2,7,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,0,False
335,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0,False
336,1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,8,14,5,8,3,10,4,4,7,11,2,7,3,7,5,11,0,False
337,1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0,False
338,2,8,3,6,1,7,7,0,8,14,6,8,0,8,1,7,2,9,2,6,3,7,7,0,7,7,6,8,0,8,2,8,0,False
339,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,1,5,2,3,1,7,7,0,7,13,6,8,0,8,0,8,0,False
340,2,10,3,8,4,7,7,0,7,7,6,8,0,8,3,8,5,11,4,6,2,8,8,2,5,13,4,5,2,9,5,9,0,False
341,1,3,1,2,0,7,8,0,6,12,6,8,0,8,0,7,4,10,6,8,4,5,6,2,6,7,7,12,0,9,4,9,0,False
342,2,8,3,6,2,6,8,0,6,13,7,7,0,8,1,7,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
343,1,3,1,2,0,7,7,1,7,7,6,9,0,8,2,8,2,7,2,5,1,7,7,0,7,13,6,8,0,8,1,8,0,False
344,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,2,8,3,6,2,7,7,0,8,13,6,8,0,8,1,7,0,False
345,3,7,4,5,2,7,9,0,7,13,6,6,0,9,2,7,3,7,4,5,2,6,8,0,7,13,7,8,0,8,1,7,0,False
346,2,5,3,3,1,7,8,1,7,14,6,7,0,8,1,7,1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8,0,False
347,3,8,4,6,2,7,7,0,8,14,6,8,0,8,1,8,1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,0,False
348,2,9,2,7,3,7,7,0,7,7,6,8,0,8,3,8,1,5,3,4,1,7,7,0,7,13,6,8,0,8,1,8,0,False
349,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8,2,8,2,6,2,7,7,0,7,7,6,8,0,8,3,8,0,False
350,2,5,1,3,1,7,7,1,7,7,6,8,0,8,3,8,3,9,4,6,3,8,7,0,7,13,6,8,0,8,1,8,0,False
351,3,9,4,7,2,7,7,0,8,14,6,8,0,8,1,8,1,2,1,3,1,7,7,1,7,7,6,8,0,8,2,8,0,False
352,3,8,6,6,5,8,8,4,5,9,6,4,5,10,4,6,4,10,6,8,7,10,8,2,6,9,4,4,4,8,7,4,0,False
353,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,6,14,6,8,3,8,7,2,5,13,4,5,2,8,6,10,0,False
354,2,6,3,4,2,7,8,0,7,13,6,8,0,8,1,8,3,9,5,6,5,9,5,3,5,7,6,5,6,6,5,6,0,False
355,1,5,3,4,1,7,7,0,7,13,6,8,0,8,1,8,1,4,2,3,1,7,8,0,7,13,6,8,0,8,1,7,0,False
356,1,4,2,3,1,7,8,0,7,13,6,8,0,8,1,7,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
357,1,3,1,2,0,7,7,2,6,7,6,8,0,8,2,8,0,3,1,1,0,7,7,1,6,13,6,8,0,8,0,7,0,False
358,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,1,6,0,8,1,7,7,4,4,7,6,8,0,8,0,8,0,False
359,5,10,6,8,3,9,6,2,7,7,6,5,0,8,4,7,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,False
360,4,8,5,6,3,6,6,2,7,7,6,10,0,9,4,8,2,10,2,7,2,7,7,0,8,7,6,8,0,8,3,8,0,False
361,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,1,9,0,7,1,7,7,5,3,7,6,8,0,8,0,8,0,False
362,1,9,2,6,3,8,7,0,7,7,6,7,0,8,2,7,3,8,4,6,2,7,7,0,8,14,6,8,0,8,1,8,0,False
363,1,5,1,4,1,7,7,1,8,7,6,8,0,8,3,8,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8,0,False
364,1,1,1,2,1,7,7,1,6,7,6,8,0,8,2,8,7,11,9,8,6,10,5,2,7,7,7,4,0,9,4,7,0,False
365,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,0,1,1,2,0,7,7,2,6,7,6,8,0,8,2,8,0,False
366,5,6,7,7,6,7,9,4,5,7,7,7,3,8,8,8,6,11,8,8,5,10,5,2,6,6,7,4,0,10,4,7,0,False
367,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8,2,7,3,5,1,7,5,0,7,14,7,10,0,7,1,8,0,False
368,1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,5,11,4,6,2,8,8,2,5,13,4,5,2,9,5,9,0,False
369,3,10,4,8,2,7,7,0,8,13,6,8,0,8,1,8,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
370,1,5,2,4,1,7,7,0,7,13,6,8,0,8,1,7,4,11,6,8,3,7,7,0,8,14,6,8,0,8,1,8,0,False
371,2,9,2,7,2,7,7,0,8,7,6,8,0,8,3,8,3,10,6,8,7,10,6,2,5,8,4,5,3,8,5,7,0,False
372,4,6,5,7,5,8,9,4,5,8,7,8,4,7,8,7,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
373,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
374,1,3,1,2,1,8,7,1,7,7,6,7,0,8,2,7,1,7,1,5,1,8,7,0,8,7,6,7,0,8,3,7,0,False
375,3,10,4,7,3,8,7,0,7,13,6,8,0,8,1,8,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,0,False
376,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,0,False
377,4,11,3,6,2,10,5,4,4,12,3,7,3,8,5,10,3,9,5,6,3,7,7,0,7,13,6,9,0,8,1,8,0,False
378,2,9,2,6,3,7,7,0,7,7,6,8,0,8,2,8,2,9,3,7,2,7,7,0,7,13,6,8,0,8,1,8,0,False
379,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,3,0,1,0,7,7,1,7,7,6,8,0,8,2,8,0,False
380,7,15,5,8,3,10,5,6,4,13,3,7,3,8,5,10,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0,False
381,0,3,1,2,1,7,7,1,6,7,6,8,0,8,2,8,1,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,0,False
382,1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,8,1,2,1,3,1,7,7,1,8,7,6,8,0,8,3,8,0,False
383,6,8,7,6,4,5,6,3,7,7,6,12,0,9,4,8,1,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0,False
384,1,8,2,6,2,7,7,0,7,7,6,8,0,8,2,8,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
385,7,14,6,8,4,8,8,2,6,13,4,5,2,8,6,9,6,10,5,6,3,10,6,4,6,14,3,6,2,9,4,11,0,False
386,1,2,1,4,1,7,7,1,7,7,6,8,0,8,2,8,4,11,5,8,3,8,6,0,7,13,6,9,1,7,3,8,0,False
387,1,7,2,5,2,7,7,0,7,7,6,8,0,8,2,8,0,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0,False
388,6,12,4,7,3,11,3,4,5,12,2,8,3,8,4,10,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
389,6,7,8,8,7,9,8,5,5,7,5,9,3,8,9,7,6,8,7,6,4,5,6,3,7,7,6,12,0,9,4,8,0,False
390,3,8,4,6,2,7,7,0,7,13,6,8,0,8,1,8,4,7,5,5,3,8,8,2,8,7,6,7,0,8,4,7,0,False
391,4,11,5,8,3,7,7,0,8,14,6,8,0,8,1,8,4,7,6,8,6,8,9,4,5,7,7,9,3,6,8,7,0,False
392,5,11,6,9,4,9,5,2,5,6,7,5,1,10,4,7,1,6,1,4,1,7,7,0,7,7,6,9,0,8,3,8,0,False
393,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,1,4,3,2,1,7,7,1,8,14,6,8,0,8,1,8,0,False
394,2,9,3,7,2,9,7,0,7,13,5,8,0,8,1,8,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0,False
